x,y
788642,6882349
788448,6882199
788375,6882447
788126,6882382
788405,6882429
788371,6882357
788516,6882349
788449,6882222
788575,6882419
788168,6882472
788299,6882284
788425,6882452
788447,6882264
788375,6882498
788318,6882354
788475,6882488
788227,6882488
788497,6882233
788445,6882498
788466,6882508
781625,6882823
781683,6882975
785497,6882786
785515,6882816
786438,6882889
786673,6882926
786451,6882911
786624,6882933
786567,6882917
786551,6882945
788519,6882317
780500,6882804
780840,6882966
780809,6882967
780818,6882847
781364,6882722
782206,6882210
782075,6882652
781597,6882946
782014,6882726
781713,6882818
780100,6882957
780124,6882770
780237,6882507
780346,6882662
780281,6882732
780189,6882929
780355,6882867
780066,6882944
780257,6882461
780245,6882412
788241,6881621
788102,6882069
789323,6881877
789361,6881887
782093,6881367
784008,6881845
780042,6881505
789233,6880638
789798,6880889
789782,6880865
789984,6881054
789853,6880969
785151,6880570
785107,6880515
786945,6880493
788490,6880679
782433,6881222
782374,6881141
782854,6880601
782457,6880601
782910,6880605
782930,6880518
782488,6880532
785212,6880603
785164,6880512
785108,6880552
785090,6880557
785187,6880604
780931,6880961
782387,6880578
782426,6880580
782626,6880524
787319,6880138
788474,6880101
785205,6880333
785264,6880460
785018,6880342
785036,6880365
785284,6880498
786214,6880049
785149,6880476
785282,6880476
785195,6880317
784995,6880341
785044,6880423
785244,6880404
785233,6880386
785184,6880298
785076,6880425
785225,6880370
785146,6880320
785226,6880478
785256,6880442
785129,6880448
785029,6880295
785115,6880420
785083,6880379
785211,6880356
785107,6880394
785057,6880335
785090,6880469
785055,6880394
785138,6880369
785235,6880314
785109,6880490
785140,6880499
785008,6880376
785247,6880423
782778,6880294
782407,6880269
783111,6880165
783104,6880273
783072,6880272
783040,6880272
782926,6880040
782589,6880183
782935,6880320
782718,6880292
782606,6880342
782656,6880344
782724,6880312
782529,6880119
782404,6880041
782387,6880043
782389,6880131
782706,6880215
782487,6880153
782865,6880173
782955,6880025
782972,6880084
782879,6880025
782710,6880091
782828,6880209
782706,6880179
782354,6880098
782605,6880220
782709,6880122
782561,6880031
782537,6880040
782701,6880201
782680,6880344
782627,6880158
782507,6880062
782218,6880166
782239,6880196
782257,6880017
782861,6880366
782294,6880096
782969,6880116
782805,6880284
782648,6880355
782425,6880262
782451,6880276
782713,6880403
782527,6880292
782528,6880308
782341,6880136
782970,6880068
782869,6880093
782439,6880188
782681,6880220
782762,6880215
782665,6880165
782918,6880230
782862,6880417
782514,6880269
782456,6880240
782597,6880265
782750,6880253
782706,6880248
782864,6880312
782890,6880309
782697,6880293
782382,6880269
782756,6880281
782431,6880234
782612,6880280
782825,6880249
782568,6880214
782645,6880232
782790,6880236
782867,6880231
782267,6880254
782446,6880126
782501,6880083
782477,6880176
782375,6880082
782689,6880057
782635,6880216
782827,6880229
782976,6880052
782729,6880187
782498,6880106
782491,6880180
782685,6880035
782900,6880040
782551,6880147
782634,6880031
782669,6880210
782461,6880083
782567,6880130
782472,6880038
782666,6880100
782289,6880137
782235,6880253
782284,6880193
782306,6880133
782264,6880190
782658,6880039
782889,6880215
782928,6880123
782974,6880100
782981,6880036
782841,6880119
782836,6880187
782870,6880114
782892,6880268
782268,6880270
782631,6880251
782689,6880272
782799,6880322
782833,6880294
782569,6880253
782729,6880251
782861,6880245
782871,6880289
782660,6880319
782668,6880297
782571,6880295
782460,6880221
782423,6880129
782499,6880034
782417,6880159
782384,6880172
782640,6880278
782890,6880344
782925,6880491
782468,6880262
782870,6880343
782926,6880423
782221,6880026
782249,6880228
782869,6880135
782869,6880152
782796,6880176
782869,6880206
782873,6880044
782866,6880387
782866,6880267
782651,6880022
782468,6880354
782462,6880173
782801,6880224
782462,6880104
782499,6880261
782400,6880226
782335,6880300
782732,6880211
782769,6880248
782456,6880290
782272,6880108
782233,6880014
782637,6880300
782334,6880197
782642,6880194
782692,6880183
782273,6880078
782812,6880301
782234,6880168
782264,6880167
782938,6880075
782918,6880075
782762,6880188
782175,6880072
782114,6880079
781572,6880404
782044,6880148
782087,6880128
782136,6880146
782872,6880072
782198,6880144
782350,6880003
782505,6880216
782519,6880160
783231,6881549
782884,6883421
780642,6882869
788496,6882479
785795,6886849
787989,6885663
785589,6887254
785634,6887092
785522,6887192
785457,6887087
785725,6887007
785617,6886947
785703,6886913
785495,6887012
785542,6886999
785320,6886990
785161,6883020
780972,6883001
781006,6883014
783669,6882635
781011,6882938
780999,6882934
780897,6882896
781616,6882752
780545,6882817
783683,6882115
787201,6881963
785509,6880592
787716,6881165
784417,6881204
780930,6883359
783187,6880668
784173,6880671
786710,6883872
783397,6886155
789748,6888388
789473,6888471
786148,6887751
785574,6887405
786201,6887106
785938,6887347
785384,6887255
785342,6887360
783940,6887586
783922,6887515
783792,6887669
783390,6887097
783798,6887462
783348,6887413
785873,6886576
785931,6886561
786360,6886544
784003,6886902
784041,6886931
784071,6886668
783280,6886440
783176,6886543
783122,6886371
783162,6886626
783108,6886527
783456,6886346
783693,6886939
787925,6885762
787906,6885721
783273,6886186
782314,6883983
781453,6884035
786468,6882975
786310,6883129
781507,6883442
781499,6883435
781437,6883369
781582,6883450
781335,6883718
788250,6882501
788282,6882624
789543,6881102
789825,6880872
782345,6880068
782218,6880095
783445,6886501
781979,6884043
782148,6883752
788442,6882533
786587,6883301
788372,6882400
787980,6885604
781725,6883848
784108,6887246
782520,6880412
783608,6887089
782543,6880382
780425,6883715
782358,6883869
786965,6883817
783431,6886358
783493,6886363
783417,6886376
783482,6886388
787947,6885789
787880,6885706
787970,6885756
784077,6887238
783711,6887559
783095,6886867
783975,6887451
786049,6886548
780493,6888680
789656,6888360
783579,6887450
786880,6886551
788769,6882724
782327,6880101
785458,6886934
786563,6889812
786545,6889860
786527,6889968
781658,6889581
781350,6889715
781135,6889552
781272,6889573
789506,6888735
789368,6889003
789389,6888807
789472,6889006
789466,6888839
789561,6888753
789528,6888829
789509,6888928
789185,6888851
789350,6888863
789388,6888838
789579,6889046
789194,6889047
786677,6889227
789536,6888713
789519,6888881
789391,6888720
781837,6889332
781858,6889323
781525,6889329
781427,6889499
781453,6889440
781230,6889502
780580,6888853
789681,6888371
789555,6888643
789420,6888547
789548,6888502
789436,6888510
789545,6888603
789648,6888503
789624,6888480
789618,6888590
780713,6888403
780719,6888639
780692,6888338
780511,6888526
780833,6888579
780687,6888300
780495,6888523
780649,6888266
780515,6888682
780482,6888725
780411,6888537
785916,6887066
785863,6887099
785588,6887334
785762,6887436
785853,6887061
785957,6887329
785916,6887316
786011,6887273
785948,6887096
785679,6887238
785782,6887143
785582,6887388
785396,6887173
785348,6887706
783904,6887415
784400,6887083
784060,6887228
784015,6887226
783898,6887481
783981,6887305
784084,6887307
783905,6887616
783906,6887245
783798,6887542
783398,6887271
783867,6887334
783709,6887451
783508,6887411
783570,6887216
783596,6887577
783606,6887132
783447,6887274
783365,6887105
783556,6887111
783751,6887631
783335,6887107
783595,6887599
783489,6887155
783790,6887649
783524,6887466
783596,6887234
783353,6887134
783635,6887121
783818,6887599
783548,6887520
788618,6886916
785552,6886796
785935,6886429
786286,6886636
785985,6886921
786244,6886654
785817,6886914
785934,6886845
785807,6886785
785425,6886977
785325,6886905
785174,6886924
785067,6886864
785300,6886972
785414,6886938
784107,6886833
784428,6886999
783903,6886994
783915,6886965
784092,6886867
784344,6886988
783087,6886908
783360,6886402
783321,6886583
783881,6886935
783783,6886747
783577,6887070
783398,6886383
783835,6887008
783552,6886880
783674,6886689
783387,6886546
780057,6886846
788424,6885837
788082,6885749
788433,6885927
788213,6885958
788251,6885939
788034,6885781
788168,6885835
788527,6885958
788451,6885910
788054,6885771
788577,6885954
787999,6885722
787899,6885612
788004,6885833
788011,6885908
787952,6885705
787965,6885812
787938,6885645
787966,6885625
783425,6886137
783456,6886195
784241,6885662
782360,6884088
782741,6884114
782291,6884189
782257,6884180
785928,6883882
782037,6883905
781994,6883994
782011,6884028
781801,6884068
781958,6883999
782040,6884392
782056,6884131
781461,6884017
781481,6884061
781992,6884122
782168,6883825
781959,6884131
781639,6884185
781575,6883860
781975,6883890
782188,6884160
781833,6884099
781769,6883974
782005,6884075
781154,6884367
780174,6884513
780091,6884310
786432,6882987
786596,6883275
786329,6883645
786402,6883001
786565,6883304
786222,6883563
786097,6883381
786023,6883556
786041,6883540
786247,6883537
786188,6883137
786260,6883088
786012,6883605
786256,6883571
786323,6883600
786111,6883663
786130,6883438
786118,6883734
786067,6883702
786061,6883748
786188,6883422
786234,6883634
782461,6883487
786069,6883555
786133,6883643
782393,6883723
782354,6883714
782267,6883715
782539,6883511
782386,6883679
782572,6883739
782249,6883620
782176,6883720
781714,6883785
781615,6883698
782007,6883793
781616,6883553
781350,6883387
781340,6883582
780788,6883753
781417,6883551
780260,6883398
780433,6883669
788410,6882510
788440,6882246
788399,6882386
788503,6882210
788383,6882317
788117,6882422
788456,6882317
788703,6882715
788616,6882467
788568,6882483
788560,6882524
788410,6882545
788552,6882277
788383,6882301
788573,6882516
785122,6880575
788449,6880676
785135,6880605
785127,6880520
782505,6880542
782484,6880520
786281,6880001
785075,6880449
785002,6880428
785071,6880401
785385,6880486
783100,6880237
782355,6880106
782910,6880455
782556,6880353
782330,6880047
782366,6880042
782535,6880074
782650,6880244
782635,6880133
782580,6880313
782175,6880144
782131,6880134
782163,6880108
785448,6886928
788107,6885590
783519,6886426
786179,6883426
787832,6886033
788049,6885976
786258,6883049
787816,6885993
782521,6883475
780279,6883378
780296,6883385
780281,6883406
780280,6883384
780530,6888370
781394,6889599
789463,6888679
785593,6887178
783754,6887293
788228,6885833
786221,6883259
781903,6883588
788266,6882381
785135,6880479
782545,6880311
784265,6887252
784326,6887243
781513,6889572
789499,6888675
782641,6889344
780716,6888513
783751,6887246
785820,6886885
788301,6885800
786199,6883245
782175,6883565
788220,6882375
785156,6880601
782491,6880315
